date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:58:19	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a25.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_updating_the_ship_quantities_on_a_sales_order.html)
21:58:20	106676/106676	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:10%20GMT	https://cognito.co.nz/manual/images/orders/salesorder.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/salesorder.png	(from https://cognito.co.nz/manual/moneyworks_orders_entering_a_sales_order.html)
21:58:20	17514/17514	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:19%20GMT	https://cognito.co.nz/manual/images/orders/processorder.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/processorder.png	(from https://cognito.co.nz/manual/moneyworks_orders_shipping_goods.html)
21:58:23	6712/6712	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:18%20GMT	https://cognito.co.nz/manual/images/orders/14%20UpdateStock%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/14%20UpdateStock%20W.png	(from https://cognito.co.nz/manual/moneyworks_orders_updating_the_ship_quantities_on_a_sales_order.html)
21:58:27	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a28.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_when_a_quote_is_accepted.html)
21:58:27	3066/3066	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:19%20GMT	https://cognito.co.nz/manual/images/orders/16%20UpdateBtn%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/16%20UpdateBtn%20M.png	(from https://cognito.co.nz/manual/moneyworks_orders_updating_the_ship_quantities_on_a_sales_order.html)
21:58:30	1567/1567	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:18%20GMT	https://cognito.co.nz/manual/images/orders/19%20QuoteOrderBtn%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/19%20QuoteOrderBtn%20M.png	(from https://cognito.co.nz/manual/moneyworks_orders_when_a_quote_is_accepted.html)
21:58:33	6028/6028	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:18%20GMT	https://cognito.co.nz/manual/images/orders/20%20QuoteToJob%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/20%20QuoteToJob%20M.png	(from https://cognito.co.nz/manual/moneyworks_orders_when_a_quote_is_accepted.html)
21:58:35	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a2c.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_quote_templates.html)
21:58:35	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a2d.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_inwards_goods.html)
21:58:36	5617/5617	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:19%20GMT	https://cognito.co.nz/manual/images/orders/21%20CreateJob%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/21%20CreateJob%20W.png	(from https://cognito.co.nz/manual/moneyworks_orders_when_a_quote_is_accepted.html)
21:58:39	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a2f.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_outwards_goods.html)
21:58:39	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a30.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_stock_transfers_and_requisitions.html)
21:58:39	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a31.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_stocktake.html)
21:58:39	21100/21100	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:44%20GMT	https://cognito.co.nz/manual/images/orders/updateorder.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/updateorder.png	(from https://cognito.co.nz/manual/moneyworks_orders_inwards_goods.html)
21:58:44	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a33.delayed	(from https://cognito.co.nz/manual/moneyworks_orders_remote_fulfilment_data_requirements.html)
21:58:44	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a34.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_specifying_a_currency.html)
21:58:47	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a36.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_to_add_a_control_account_after_creating_the_currency.html)
21:58:48	38707/38707	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/02%20CurrencySetup%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/02%20CurrencySetup%20M.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_specifying_a_currency.html)
21:58:51	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a38.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_deleting_a_currency.html)
21:58:51	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a39.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_sending_and_receiving_invoices_in_a_different_currency.html)
21:58:52	21405/21405	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/03%20AcctsCurrPopup%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/03%20AcctsCurrPopup%20M.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_to_add_a_control_account_after_creating_the_currency.html)
21:58:53	60885/60885	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:22:45%20GMT	https://cognito.co.nz/manual/images/orders/stocktakemgmt.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/orders/stocktakemgmt.png	(from https://cognito.co.nz/manual/moneyworks_orders_stocktake.html)
21:58:54	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a3b.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_the_transaction_exchange_rate.html)
21:58:54	8903/8903	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/06%20NamesCurrency%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/06%20NamesCurrency%20M.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_sending_and_receiving_invoices_in_a_different_currency.html)
21:58:58	3369/3369	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/exchangeratebutton.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/exchangeratebutton.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_the_transaction_exchange_rate.html)
21:59:02	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a3e.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_duplicating_and_recurring_foreign_currency_transactions.html)
21:59:02	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a3f.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_paying_a_foreign_currency_invoice.html)
21:59:03	16280/16280	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/08%20TransRateWindow%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/08%20TransRateWindow%20M.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_the_transaction_exchange_rate.html)
21:59:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a41.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_purchasing_items.html)
21:59:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a42.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_ledger_balances.html)
21:59:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a43.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_exchange_rates.html)
21:59:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a44.delayed	(from https://cognito.co.nz/manual/moneyworks_multicurrency_currency_gain_loss.html)
21:59:05	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a45.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:05	20557/20557	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:09%20GMT	https://cognito.co.nz/manual/images/multicurrency/10%20ClearingAcct%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/multicurrency/10%20ClearingAcct%20M.png	(from https://cognito.co.nz/manual/moneyworks_multicurrency_paying_a_foreign_currency_invoice.html)
21:59:08	31479/31479	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/ex1.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/ex1.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:11	20277/20277	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/ex2.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/ex2.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:14	16129/16129	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/ex3.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/ex3.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:15	11912/11912	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/ex4.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/ex4.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:18	13581/13581	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/ex5.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/ex5.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:26	16690/16690	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/rep1.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/rep1.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:27	66356/66356	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:05%20GMT	https://cognito.co.nz/manual/images/departments/rep2.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/rep2.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:28	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a4e.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_department.html)
21:59:30	49861/49861	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:06%20GMT	https://cognito.co.nz/manual/images/departments/rep3.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/rep3.png	(from https://cognito.co.nz/manual/moneyworks_departments_department_example.html)
21:59:33	11420/11420	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/01%20NewDept%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/01%20NewDept%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_department.html)
21:59:37	7523/7523	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/02%20AddtoGroup%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/02%20AddtoGroup%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_department.html)
21:59:39	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a52.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_deleting_a_department.html)
21:59:39	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a53.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_creating_a_departmental_group.html)
21:59:40	8740/8740	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/03%20RemoveDept%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/03%20RemoveDept%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_department.html)
21:59:42	11962/11962	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/04%20CreateGroup%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/04%20CreateGroup%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_creating_a_departmental_group.html)
21:59:45	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a56.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_modifying_a_group.html)
21:59:45	11950/11950	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/05%20Add%20to%20Group%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/05%20Add%20to%20Group%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_creating_a_departmental_group.html)
21:59:48	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a58.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_deleting_a_department_group.html)
21:59:48	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a59.delayed	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_classification.html)
21:59:48	9615/9615	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/06%20RemoveFromGroup%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/06%20RemoveFromGroup%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_modifying_a_group.html)
21:59:50	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a5b.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_an_overview_of_job_costing.html)
21:59:50	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a5c.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_turning_on_job_costing.html)
21:59:51	8133/8133	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:16%20GMT	https://cognito.co.nz/manual/images/departments/09%20NewClassification%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/departments/09%20NewClassification%20W.png	(from https://cognito.co.nz/manual/moneyworks_departments_adding_a_new_classification.html)
21:59:54	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a5e.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_adding_a_new_job.html)
21:59:55	52762/52762	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/01%20TurnOnJob%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/01%20TurnOnJob%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_turning_on_job_costing.html)
21:59:57	13921/13921	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/02%20NewJob%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/02%20NewJob%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_adding_a_new_job.html)
21:59:58	3272/3272	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/03%20SetBilling%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/03%20SetBilling%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_adding_a_new_job.html)
21:59:59	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a61.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_time.html)
22:00:02	11977/11977	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/04%20JobSheetList%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/04%20JobSheetList%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_time.html)
22:00:04	9768/9768	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/05%20NewJobSheet%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/05%20NewJobSheet%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_time.html)
22:00:07	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a65.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_disbursements.html)
22:00:09	48973/48973	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/06%20JobSheetList%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/06%20JobSheetList%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_time.html)
22:00:09	7000/7000	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/15%20TransType%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/15%20TransType%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_disbursements.html)
22:00:12	7900/7900	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/07%20TransLine%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/07%20TransLine%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_disbursements.html)
22:00:16	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a69.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_timesheet_entry.html)
22:00:16	2365/2365	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/07%20ClickOnPosting%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/07%20ClickOnPosting%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_recording_disbursements.html)
22:00:18	10446/10446	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/08%20JobTimeSheet%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/08%20JobTimeSheet%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_timesheet_entry.html)
22:00:21	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a6c.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_invoicing_the_job.html)
22:00:21	4581/4581	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/09%20JObSheetData%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/09%20JObSheetData%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_timesheet_entry.html)
22:00:25	10790/10790	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/10%20BillJob%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/10%20BillJob%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_invoicing_the_job.html)
22:00:36	18090/18090	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/11%20Invoice%20W.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/11%20Invoice%20W.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_invoicing_the_job.html)
22:00:36	83342/83342	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/10%20BillJobFilled%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/10%20BillJobFilled%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_invoicing_the_job.html)
22:00:37	0/-1	---M--	302	error ('')			https://cognito.co.nz/manual/css/noscript.css	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/css/noscript.a71.delayed	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_job_reports.html)
22:00:37	3051/3051	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:11%20GMT	https://cognito.co.nz/manual/images/jobtutorial/12%20PrintAndPost%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/12%20PrintAndPost%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_invoicing_the_job.html)
22:00:38	26718/26718	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:21:15%20GMT	https://cognito.co.nz/manual/images/jobtutorial/detailjobsetup.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/detailjobsetup.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_job_reports.html)
22:00:39	497/497	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2000:50:10%20GMT	https://cognito.co.nz/manual/images/jobtutorial/14%20PrintIcon%20M.png	/Users/hjonck/Development/gitprojects/AgileWorksZA/mw-core/mirror/manual/manual/images/jobtutorial/14%20PrintIcon%20M.png	(from https://cognito.co.nz/manual/moneyworks_jobtutorial_job_reports.html)
